"PointID","x","y","z","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Momentum_z","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
5903, 2.604101766208125e-01, -4.256427274344007e-01, 1.250000000000000e+00, 4.327800196730269e-05, -1.404866098564007e-04, 1.282905471672271e-04, -3.400778999425867e-04, 2.120386824743664e-04, 1.543010942472135e-05, 1.142084038933857e-04, 2.874720419041758e-03, -2.874720419041759e-03
5904, 2.917863463036662e-01, -4.312534229675147e-01, 1.250000000000000e+00, 3.275033474875670e-05, -9.634408669688535e-05, 1.213034354325382e-04, -4.569193949806072e-04, 2.452405931029328e-04, 6.423752440237466e-05, 1.256428099956751e-04, 3.999598382057263e-03, -3.999598382057263e-03
5905, 2.011550996765277e-01, 4.267271140998770e-01, 1.250000000000000e+00, 7.707859523395266e-05, -2.599105638892298e-04, -1.249372575439278e-04, -4.938303523676865e-04, 2.878475070509712e-04, -5.740303853216912e-05, -1.108453622239288e-04, 1.477310601517758e-03, -1.477310601517758e-03
5906, 1.806110663294024e-01, 4.271501935479202e-01, 1.250000000000000e+00, 4.273040413744086e-05, -1.462322575175101e-04, -4.178796781525005e-05, -2.678626625727998e-04, 1.535936934221738e-04, -3.816226570751505e-05, -4.950902669699882e-05, 1.868363384062480e-03, -1.868363384062480e-03
5907, 1.190348714710458e-01, 1.797296746587589e-01, 1.250000000000000e+00, 4.504024424505037e-04, -1.590794576189812e-03, -1.460407323196300e-04, -1.868578411997443e-03, 1.041449613256370e-03, -4.535231832967893e-04, 8.454543646083676e-05, 1.934004692946339e-03, -1.934004692946339e-03
5908, 1.079557659528059e-01, 1.445425550157220e-01, 1.250000000000000e+00, 9.307336934679109e-04, -3.325170183832594e-03, -8.748068025065128e-05, -2.588665007006525e-03, 1.435560470633731e-03, -5.352902479456534e-04, -8.963981428003476e-05, 1.106188194196103e-02, -1.106188194196103e-02
5909, 1.016367116871838e-01, 2.023948243662460e-01, 1.250000000000000e+00, 4.561201291436140e-04, -1.726330016150609e-03, -2.050236646587785e-04, -2.021123259468862e-03, 1.054546288302260e-03, -5.526890044475565e-04, -1.649472322582690e-04, 8.710618310275404e-03, -8.710618310275404e-03
5910, 1.170291639041176e-01, 3.405466305566958e-01, 1.250000000000000e+00, 4.205899346615684e-04, -1.483703791580102e-03, -3.871017944849825e-04, -1.197882981523426e-03, 7.324165288853639e-04, -2.229952450462357e-04, -1.547306757622381e-04, 4.796741892436730e-03, -4.796741892436730e-03
5911, 3.274285086904695e-01, 4.069540451180629e-01, 1.250000000000000e+00, 2.433825080521483e-05, 3.712215124525500e-04, -4.423410154419401e-04, -9.076449408576113e-04, 5.450131576485042e-04, 1.789558191530188e-04, -1.870934415969938e-04, 7.467339762538985e-03, -7.467339762538986e-03
5912, 3.353191078653254e-01, 4.408308452161669e-01, 1.250000000000000e+00, -1.119739854587925e-05, 7.512233460492553e-05, -8.841826842336380e-05, -1.789383471725391e-04, 1.136951715312008e-04, 5.645233527958194e-05, -3.019467891586465e-05, 3.839028293500654e-04, -3.839028293500654e-04
5913, 3.592180979379490e-01, 4.298158083527495e-01, 1.250000000000000e+00, -9.032140972565389e-06, 2.446714516412387e-04, -1.565410211702655e-04, -3.137433213117729e-04, 1.844997255368070e-04, 1.163222666905206e-04, -5.053012792382639e-05, 3.914837375589480e-03, -3.914837375589480e-03
5914, 3.438806477765871e-01, -4.293414580125787e-01, 1.250000000000000e+00, -2.368539245107639e-06, 9.215731686257039e-05, 1.617885955528807e-04, -2.829901922935711e-04, 1.867398304671144e-04, 9.773201788600984e-05, 6.723385643420765e-05, 1.026355569017174e-03, -1.026355569017174e-03
5915, 3.210265734272928e-01, -4.332457529226437e-01, 1.250000000000000e+00, 4.037259070427130e-06, -1.466881090635366e-05, 5.834747101386317e-05, -2.197326462729460e-04, 1.156701466689022e-04, 5.818857630441956e-05, 5.469300050153334e-05, 1.789565704297919e-03, -1.789565704297919e-03
5916, 3.184061111384680e-01, 4.347761433332038e-01, 1.250000000000000e+00, -3.063966502952233e-06, 1.095369789438619e-05, -4.573694746872541e-05, -1.087740679028637e-04, 6.650749225588282e-05, 3.634836640639638e-05, -2.829482855947445e-05, 1.286952506213302e-03, -1.286952506213302e-03
5917, 4.207486555550401e-01, 4.342753466463553e-01, 1.250000000000000e+00, -4.873182429850909e-05, 1.019296491296157e-03, -2.283393787296683e-04, -4.579168988036013e-04, 1.865463245018639e-04, 9.261627404118239e-05, -6.933955077245051e-05, 5.196727311704970e-03, -5.196727311704969e-03
5918, 3.903761586231916e-01, 4.293998738236873e-01, 1.250000000000000e+00, -4.840998836683737e-05, 5.399789766891228e-04, -1.826709951607861e-04, -3.925022799286698e-04, 2.025456114750359e-04, 1.147597160527743e-04, -5.704667600177002e-05, 1.269104415070050e-03, -1.269104415070050e-03
5919, 4.065985541681721e-01, 3.695943208197259e-01, 1.250000000000000e+00, -1.396293887104474e-04, 2.605931385903106e-03, -4.760616557492072e-04, -1.066076840522019e-03, 3.284046726133292e-04, -1.105594966425770e-04, 4.779614099089096e-05, 5.616991848265935e-04, -5.616991848265935e-04
5920, 4.115351858630663e-01, 4.057133681488074e-01, 1.250000000000000e+00, -6.808655537994314e-05, 8.029813188902967e-04, -1.998088048128640e-04, -6.767497895625319e-04, 3.142951021580877e-04, 1.921214125361207e-04, 4.068664381516780e-05, 2.562739699513150e-03, -2.562739699513150e-03
5921, 3.754497556433444e-01, 4.004293858817689e-01, 1.250000000000000e+00, -3.056561153576163e-05, 3.917099888699400e-04, -1.784379521848497e-04, -8.197862518184182e-04, 3.930716281908083e-04, 2.509023114023217e-04, -5.253412382984798e-05, 2.498007250600970e-03, -2.498007250600970e-03
5922, 4.040950091913845e-01, 2.370879717856499e-01, 1.250000000000000e+00, 3.367405631465040e-05, 3.943606303524014e-03, -4.753951018275521e-04, -2.541979943772325e-03, 8.625316354366809e-04, -5.518261994429124e-05, 2.308848275899085e-04, 2.013460281152602e-03, -2.013460281152602e-03
5923, 3.957601076587561e-01, 1.571779874161812e-01, 1.250000000000000e+00, -9.157944367338057e-05, 2.008807745062367e-03, 8.579877180284401e-05, -1.132187875313270e-03, 4.595004070208476e-04, 3.762924254579916e-05, -1.825567859193582e-04, 2.435552794413337e-03, -2.435552794413337e-03
5924, 3.758667594122824e-01, -7.378358349185496e-02, 1.250000000000000e+00, 9.232429095368773e-05, 2.499703277347718e-03, -9.809612247377803e-05, -2.400822249638180e-03, 1.043780829771357e-03, 4.109637881788211e-04, 2.754434663259319e-05, 9.473012275171751e-03, -9.473012275171751e-03
5925, 3.910311837848838e-01, -4.324758177744928e-01, 1.250000000000000e+00, -1.043448832677810e-05, 2.088487342524945e-04, 1.108614402016319e-04, -3.913113362349309e-04, 1.982806160586722e-04, 1.365381548990092e-04, 5.507747662110966e-05, 1.457788076763716e-03, -1.457788076763716e-03
5926, 8.835750285099377e-02, -4.048299627560639e-01, 1.250000000000000e+00, 3.609542702449790e-04, -1.360929168785015e-03, 2.201029214444047e-04, -1.521183021032769e-03, 8.718669008145148e-04, -2.398278730131501e-04, -7.515780444385264e-05, 9.481027142718961e-04, -9.481027142718961e-04
5927, 9.828072774076817e-02, 2.421408228989773e-01, 1.250000000000000e+00, 1.168093584789268e-03, -4.227076738589246e-03, -4.066632231183942e-04, -3.492766355568483e-03, 2.154491834240319e-03, -1.303635658799820e-04, -1.890522974617738e-04, 5.018596200216793e-03, -5.018596200216793e-03
5928, 1.610881656543853e-01, 1.657620267292322e-01, 1.250000000000000e+00, 7.572966616040883e-04, -2.315544546478602e-03, -1.208163428489575e-04, -4.420108652117652e-03, 2.563644747277551e-03, -4.236365234818124e-04, -1.768539052345165e-04, -2.249596883606745e-03, 2.249596883606745e-03
5929, 1.200599247840834e-01, 7.309785055187379e-02, 1.250000000000000e+00, 7.906745868542205e-04, -2.714093397831248e-03, 5.054397785428067e-06, -4.025040247060391e-03, 2.101658971849885e-03, -6.405362861197521e-04, -5.372384339225001e-05, 5.192067762741843e-03, -5.192067762741843e-03
5930, 8.576016791466401e-02, 7.399677254477222e-02, 1.250000000000000e+00, 5.122495620078430e-04, -2.468311959970055e-03, -2.245033513539656e-04, -1.247493634734270e-03, 1.039526193145747e-03, 5.112621610541501e-04, -2.912205270309571e-05, -9.411157756135652e-03, 9.411157756135652e-03
5931, 1.875878146484259e-01, 1.041987041057143e-01, 1.250000000000000e+00, 1.055957774940112e-03, -2.869961169855274e-03, -2.134328079622505e-04, -5.244988819186031e-03, 3.091667568011592e-03, -3.147420464187037e-04, -6.241262680869292e-05, 3.408425645536984e-03, -3.408425645536983e-03
5932, 1.623443061925925e-01, 3.888215907681036e-02, 1.250000000000000e+00, 8.704448793970238e-04, -2.540051646860984e-03, -7.267887398317383e-05, -4.517445931841685e-03, 2.745641154074436e-03, -4.465647732431527e-04, 1.250535794786790e-04, -1.636258513992052e-03, 1.636258513992052e-03
5933, 1.345868943897416e-01, -4.009199508433481e-02, 1.250000000000000e+00, 1.042703661320179e-03, -3.416310229840219e-03, 2.009310325675067e-04, -2.283772187753262e-03, 1.403236538595005e-03, -5.015865522295856e-04, -9.342049170023943e-05, 5.843292827666439e-03, -5.843292827666439e-03
5934, 1.119102609737230e-01, -7.339706295316972e-02, 1.250000000000000e+00, 8.753876956579629e-04, -3.169798581509059e-03, 1.377674686805544e-04, -3.530870222233581e-03, 1.906301862900138e-03, -7.091655746916076e-04, -3.234473047136002e-04, 9.951720695521736e-03, -9.951720695521736e-03
5935, 7.610144881673428e-02, -3.353044429295045e-01, 1.250000000000000e+00, 4.831741300992745e-04, -2.298399335809518e-03, -7.984273507222516e-05, -2.646616672077192e-03, 1.473539422151399e-03, 1.669646151883037e-04, 5.738907463800253e-05, -1.728328471469427e-02, 1.728328471469427e-02
5936, 1.016815196981171e-01, -3.166174572725889e-01, 1.250000000000000e+00, 4.016829348114576e-04, -1.482247105897235e-03, 1.808143267764878e-04, -1.384626933579855e-03, 7.362545669649771e-04, -2.507708527963295e-04, 2.706100025735966e-05, 4.411119859462381e-03, -4.411119859462381e-03
5937, 9.258793274983781e-02, -3.688520612359965e-01, 1.250000000000000e+00, 1.024132606301983e-03, -3.746591139780766e-03, 5.928605004896588e-04, -2.035679311302246e-03, 1.047516202849432e-03, -1.561319174497834e-05, 1.802188691681131e-04, 3.883404610760722e-03, -3.883404610760722e-03
5938, 1.101072069828144e-01, -3.411880002148310e-01, 1.250000000000000e+00, 4.046279384353682e-04, -1.361715719783694e-03, 2.950371275038370e-04, -1.198019747387161e-03, 7.939003927838139e-04, -1.590627073057259e-04, 1.925672468968619e-04, 1.592122623056812e-04, -1.592122623056812e-04
5939, 4.043900422449708e-01, -4.093731225769887e-01, 1.250000000000000e+00, -4.238438004988541e-05, 6.734918299109142e-04, 2.656336904684308e-04, -5.661712906315511e-04, 2.853601680185772e-04, 1.151198565237718e-04, 4.707057538388645e-05, 6.679125199416285e-04, -6.679125199416285e-04
5940, 3.308433374195296e-01, -1.680959928031414e-01, 1.250000000000000e+00, 2.130545188716666e-04, 2.061773101981350e-03, 5.050254530572676e-04, -2.974822943436452e-03, 1.555781980389336e-03, 2.941961827905312e-04, 2.215111996639967e-04, 3.543392008077933e-03, -3.543392008077933e-03
5941, 3.776192775354486e-01, -3.903502416715487e-02, 1.250000000000000e+00, -3.469824470869057e-05, 4.684647784598032e-04, 9.376516005664789e-05, -1.062137232456674e-03, 4.893461651451702e-04, 3.724406432610612e-04, -5.016635106837590e-05, 2.134735215912936e-04, -2.134735215912936e-04
5942, 3.366441693936102e-01, -4.107323333999194e-02, 1.250000000000000e+00, 4.043807973522275e-05, 1.165388890530098e-03, 1.497647731248813e-04, -3.358628947269559e-03, 1.661010586074991e-03, 3.819221153669848e-04, 1.304607226599332e-04, 1.709576010124972e-03, -1.709576010124972e-03
5943, 3.774712956867828e-01, 4.510485249712504e-02, 1.250000000000000e+00, 1.351699768534166e-04, 3.073642238377723e-03, -2.122077216940431e-04, -2.661363220365768e-03, 9.728845125262919e-04, 7.884376854443891e-05, 1.088596785051958e-04, 4.783024115592205e-03, -4.783024115592205e-03
5944, 3.844010640824911e-01, 8.300963146917217e-02, 1.250000000000000e+00, -2.679298672042781e-05, 2.176261220311742e-03, -7.842626342840838e-04, -1.335488213421945e-03, 5.809207918193314e-04, 1.097157762178461e-04, 3.391998498453848e-04, -1.809299146624101e-04, 1.809299146624101e-04
5945, 3.730649612498518e-01, 1.125112337312295e-01, 1.250000000000000e+00, -8.894581683013386e-05, 9.480404898276366e-04, -5.089229592711263e-05, -1.397702791310666e-03, 7.330873365084716e-04, 3.827426164111704e-04, 1.400051183646580e-04, -8.453790842549159e-04, 8.453790842549158e-04
5946, 3.901535512462047e-01, 1.339415967705920e-01, 1.250000000000000e+00, -5.887032029088509e-05, 8.158733802061551e-04, 9.341597740949939e-05, -1.019417700183149e-03, 4.612054788394691e-04, 2.933651034974019e-04, -2.799003806207109e-04, -3.277065001773540e-03, 3.277065001773540e-03
5947, 3.924729410604402e-01, 1.922154233153825e-01, 1.250000000000000e+00, 2.172767621181436e-05, 1.226059247324222e-03, 8.362976399601110e-06, -2.587311101965577e-03, 1.118669918053518e-03, 7.930802925788095e-04, -2.481527027704746e-04, -1.119234165248457e-03, 1.119234165248457e-03
5948, 3.852677617982908e-01, 2.819301750352047e-01, 1.250000000000000e+00, -2.684315777824248e-06, 2.099189330253070e-03, -5.548685325481243e-04, -2.116806822837734e-03, 8.626204699695256e-04, 4.017510745360186e-04, -9.555430017459707e-05, -1.754262144373151e-03, 1.754262144373151e-03
5949, 4.221064862910139e-01, 3.353009043930589e-01, 1.250000000000000e+00, -1.196462420430027e-04, 1.802060048943595e-03, -4.403825155131653e-04, -1.136372376833773e-03, 2.341096560327742e-04, 8.214140530122046e-04, -2.851620733375983e-04, -1.977382238319807e-02, 1.977382238319807e-02
5950, 3.971350767569967e-01, 3.159115347284174e-01, 1.250000000000000e+00, -9.302879027450502e-05, 8.347802552126692e-04, -5.814472614478694e-05, -7.719043851682310e-04, 3.253173831430388e-04, 2.339543831910379e-04, -1.054855048666524e-04, 3.834246920503120e-03, -3.834246920503120e-03
5951, 3.890614885538298e-01, 3.413121419220896e-01, 1.250000000000000e+00, -1.047888290805055e-04, 1.230064068429735e-03, -1.550154035811541e-04, -5.788654244991401e-04, 2.924251649394437e-04, 1.115379373763723e-04, -7.410611080752613e-05, 1.318160266188983e-03, -1.318160266188983e-03
5952, 2.447021638367701e-01, -4.430259104644847e-01, 1.250000000000000e+00, 3.294582628045486e-05, -1.138841110428647e-04, 6.100041699922834e-05, -2.546853857827093e-04, 1.444809239824190e-04, 1.815176905326632e-06, 6.933167003352694e-05, 1.500545870435187e-03, -1.500545870435187e-03
5953, 2.647915246707191e-01, -3.895546965186851e-01, 1.250000000000000e+00, 1.510731716052243e-04, -3.966969417590039e-04, 3.162791292793556e-04, -1.583718889019619e-03, 8.467593697111986e-04, 3.672124606987031e-05, 2.745102991406464e-04, 7.126005366113603e-03, -7.126005366113604e-03
5954, 3.187941107536934e-01, -3.961755165993810e-01, 1.250000000000000e+00, 6.677907417494977e-05, 2.468907377040697e-04, 5.104664353791506e-04, -1.116454575850126e-03, 6.481644653222751e-04, 1.910416003397758e-04, 1.851755643824993e-04, 6.580694129016059e-03, -6.580694129016058e-03
5955, 2.227418437274951e-01, -4.412752731346465e-01, 1.250000000000000e+00, 2.888374439453115e-05, -1.031450980561991e-04, 3.781957702308615e-05, -2.324450411432546e-04, 1.283313407127660e-04, -1.595709665461652e-05, 5.635074670669686e-05, 1.626159313079653e-03, -1.626159313079653e-03
5956, 1.993033979686003e-01, -4.341449669827804e-01, 1.250000000000000e+00, 7.320364287722144e-05, -2.492771024889794e-04, 1.458967460350905e-04, -3.747294995324945e-04, 2.677926762087242e-04, -4.857903862016247e-05, 9.373539126575048e-05, 9.309925788999759e-04, -9.309925788999759e-04
5957, 1.650548961009624e-01, -4.398401519975546e-01, 1.250000000000000e+00, 7.628302547940144e-05, -2.585596649936898e-04, 6.190831589660047e-05, -4.321946016980919e-04, 2.579638708691444e-04, -5.987433566807010e-05, 5.540491921958841e-05, 2.118987935778997e-03, -2.118987935778997e-03
5958, 3.526176785027464e-01, -3.601464466061337e-01, 1.250000000000000e+00, -7.343325279455885e-05, 1.488649191973727e-03, 5.504671888822093e-04, -9.711859931107252e-04, 5.502134669861108e-04, 1.709422636669004e-04, 1.235163415577493e-04, 3.826270917001267e-03, -3.826270917001268e-03
5959, 3.676881231814422e-01, -4.350265965392419e-01, 1.250000000000000e+00, -3.082394628076323e-05, 3.036248640070880e-04, 2.156309392544884e-04, -1.260173795553123e-04, 1.023141198922522e-04, 6.446981410892702e-05, 2.813110588258875e-06, 1.811944428430853e-03, -1.811944428430853e-03
5960, 3.680762551556382e-01, -4.050096736196869e-01, 1.250000000000000e+00, -4.308023099980503e-05, 8.107415678735674e-04, 4.993844876826248e-04, -7.255233517336188e-04, 3.919853805394224e-04, 1.803437040571257e-04, 7.852633272715679e-05, 3.284849212092119e-03, -3.284849212092119e-03
5961, 1.312481659007242e-01, 4.066440320237130e-01, 1.250000000000000e+00, 3.094276039305317e-04, -1.117639871617877e-03, -1.431013628976567e-04, -2.184696795721291e-03, 1.253975930443957e-03, -2.373914191181151e-04, 3.695838111394435e-05, -2.116255525539565e-03, 2.116255525539565e-03
5962, 3.590305913297874e-01, 3.628409151658354e-01, 1.250000000000000e+00, -9.368349647644153e-06, 1.027902625629236e-03, -3.910265326999686e-04, -1.032686915324875e-03, 4.942619905323213e-04, 1.966693780294005e-04, -1.842094395093689e-04, 3.342986150634732e-03, -3.342986150634732e-03
5963, 3.481349705521360e-01, 1.557764526450744e-01, 1.250000000000000e+00, 4.720667597224936e-05, 2.790086587249694e-03, -6.855107171308031e-05, -3.812569406094068e-03, 2.006112507945023e-03, 4.330322410123902e-04, -3.134559568405251e-04, 2.141784613935280e-03, -2.141784613935280e-03
5964, 2.811064063651715e-01, 1.975818190003151e-01, 1.250000000000000e+00, 2.840259078861823e-04, 1.019154392549934e-04, -1.954778030331236e-04, -4.182830196722118e-03, 2.071608572194795e-03, 1.730634462489436e-04, -2.649543201793860e-04, 5.172041920446702e-03, -5.172041920446702e-03
5965, 3.462735550755140e-01, 2.343309357326258e-01, 1.250000000000000e+00, 2.065332509876525e-04, 2.533480246441532e-03, -5.764892048117482e-04, -3.351406224852958e-03, 1.585691801266454e-03, 4.336814493111852e-04, -3.674198464561146e-04, -2.653127009737492e-03, 2.653127009737492e-03
5966, 1.470916363262114e-01, 3.611295593634392e-01, 1.250000000000000e+00, 5.152219569676016e-04, -1.657714576334376e-03, -1.590412284855789e-04, -2.158529271454520e-03, 1.406372966550883e-03, -9.742939599159737e-05, -2.920939967755208e-04, -1.816180030601540e-03, 1.816180030601540e-03
5967, 1.466516965982290e-01, 3.231398703161961e-01, 1.250000000000000e+00, 3.176053461883399e-04, -1.027532297381336e-03, -3.015511235184648e-04, -1.565930510681561e-03, 9.846213761875290e-04, -1.382691998118962e-04, -9.156582777115809e-05, -5.651221357336001e-04, 5.651221357336001e-04
5968, 1.473918973438020e-01, 2.762988002678486e-01, 1.250000000000000e+00, 7.572014721970316e-04, -2.447272492279262e-03, -5.571377592622319e-04, -4.325034505673438e-03, 2.379429277419479e-03, -4.756853100501173e-04, -4.623438521090561e-04, -2.977812342011193e-03, 2.977812342011193e-03
5969, 1.395828008591539e-01, 2.164652503858190e-01, 1.250000000000000e+00, 5.232758269811456e-04, -1.776281012449182e-03, -2.012930317813565e-05, -3.749514909393714e-03, 2.052126351949494e-03, -4.951940713355654e-04, -2.194027874644381e-04, -4.925264202394284e-03, 4.925264202394284e-03
5970, 1.288961414158876e-01, -1.124496586660838e-01, 1.250000000000000e+00, 4.377717864117976e-04, -1.584512365659111e-03, 6.918435900403987e-05, -3.255688298969840e-03, 1.700479307313564e-03, -4.887931323722635e-04, 2.041198042371899e-04, 1.195042518974483e-04, -1.195042518974483e-04
5971, 1.711185402670101e-01, -7.891657087148995e-02, 1.250000000000000e+00, 1.230840213871079e-03, -3.386197191281748e-03, 1.000472646920152e-04, -5.033499353102586e-03, 3.189060449894236e-03, -2.708447842413189e-04, -1.239461009182782e-04, -3.228123873586487e-03, 3.228123873586487e-03
5972, 1.657258637575885e-01, -1.590401950386061e-01, 1.250000000000000e+00, 1.359469684289999e-03, -3.907798703160244e-03, 3.898298748971201e-04, -5.927822218808764e-03, 3.533278390984538e-03, -3.422677585487971e-04, 2.684442858464772e-04, 5.910970634537729e-03, -5.910970634537729e-03
5973, 2.031339739470197e-01, -3.465243752182381e-01, 1.250000000000000e+00, 7.551211980287558e-04, -2.081755506025956e-03, 6.315276371397750e-04, -3.972503128523564e-03, 2.185316060953194e-03, -2.909567824755972e-04, 5.365442929754390e-04, 9.037171589593534e-03, -9.037171589593534e-03
5974, 2.935640488526137e-01, -3.251093733152944e-01, 1.250000000000000e+00, 3.986259869096371e-04, 6.898185179464371e-04, 1.047031737044772e-03, -3.198418446645439e-03, 1.848512011092869e-03, 5.865164597496172e-05, 4.216018910114746e-04, 1.559733488609990e-02, -1.559733488609990e-02
5975, 2.158115753987506e-01, -2.146058026329713e-01, 1.250000000000000e+00, 5.031904601489809e-04, -1.349539026198405e-03, 1.517321627369404e-04, -3.381000007464551e-03, 1.760046146441303e-03, -2.241569891630369e-04, 1.674521372967769e-04, 7.120810166223917e-03, -7.120810166223917e-03
5976, 1.553964833972122e-01, -2.373616488705502e-01, 1.250000000000000e+00, 8.565191020632991e-04, -2.703754464549464e-03, 6.920399278515303e-04, -5.116493932631279e-03, 3.081263494691402e-03, -3.703542861051327e-04, 4.118093859330459e-04, -4.582069827345876e-04, 4.582069827345876e-04
5977, 2.342838056534559e-01, 3.963854440500461e-01, 1.250000000000000e+00, 2.084941952726296e-04, -6.272775863274749e-04, -3.396301142969142e-04, -1.868536753666493e-03, 9.910643330846860e-04, -5.240208509324474e-05, -3.201517082901529e-04, 7.795221825769705e-03, -7.795221825769705e-03
5978, 1.813883175902640e-01, 3.976468740075934e-01, 1.250000000000000e+00, 3.804626100033649e-04, -1.196946094234442e-03, -3.189718317160986e-04, -1.922462534195331e-03, 1.123119994695714e-03, -2.465800181543744e-04, -1.994895152633351e-04, 6.438352186158245e-03, -6.438352186158245e-03
5979, 2.240310383086486e-01, -4.122429108784915e-01, 1.250000000000000e+00, 1.649246125253687e-04, -5.241485192653434e-04, 2.828202591415681e-04, -1.110069830470673e-03, 6.686099086671818e-04, -5.724917540300936e-05, 2.341681111474216e-04, 7.030116800512151e-03, -7.030116800512151e-03
5980, 1.803088585606167e-01, -4.337858847142215e-01, 1.250000000000000e+00, 3.029043849307319e-05, -1.034688455507813e-04, 3.444403068141587e-05, -1.868738588987632e-04, 1.067354347929582e-04, -2.919411009993055e-05, 3.446120143258593e-05, 4.095048685098238e-04, -4.095048685098238e-04
5981, 3.545372750881178e-01, -3.225260908738276e-01, 1.250000000000000e+00, -5.340408510052702e-05, 1.150175057510390e-03, 1.824845474883382e-04, -7.578858548316922e-04, 3.847590384667029e-04, 1.253161274000833e-04, 1.095127130478168e-04, 1.010114042197045e-03, -1.010114042197045e-03
5982, 3.520197870052793e-01, -2.759847493758304e-01, 1.250000000000000e+00, 1.197992955584399e-04, 2.050139676420310e-03, 2.898878415286599e-04, -2.490896873496576e-03, 1.129175983251284e-03, 3.580053700561115e-04, 4.113422442805087e-04, -2.158842775703318e-04, 2.158842775703318e-04
5983, 3.559430276593083e-01, -2.177088944841077e-01, 1.250000000000000e+00, 3.521223512998677e-05, 1.386273807975795e-03, 9.213808124219280e-05, -2.296055322634453e-03, 1.042865603533672e-03, 3.718198749070562e-04, 6.162634827329319e-05, -1.062419828736854e-03, 1.062419828736854e-03
5984, 3.060431518532593e-01, -1.031683237653168e-01, 1.250000000000000e+00, 3.062810573950468e-04, 1.160568218448598e-03, 2.669906106151792e-04, -4.326636763327925e-03, 2.154881473412520e-03, 2.684917949383237e-04, 1.584624381961676e-04, 3.922223856164047e-03, -3.922223856164047e-03
5985, 3.323357181078340e-01, 8.258193076732534e-02, 1.250000000000000e+00, 1.810818544923755e-04, 2.430937990909742e-03, -5.890359212431557e-04, -3.502467039024631e-03, 1.905520781816771e-03, 3.084777349854889e-04, -4.459954379334454e-05, 2.179558687095619e-03, -2.179558687095619e-03
5986, 2.977774830488116e-01, 3.464752882307436e-01, 1.250000000000000e+00, 2.622934701019366e-04, 2.669157231162398e-04, -7.075602103228512e-04, -3.009047245372982e-03, 1.622994044866330e-03, 1.686326128662402e-04, -4.672276506215082e-04, 1.234215658339562e-02, -1.234215658339562e-02
5987, 2.056154052233267e-01, 3.256513435004931e-01, 1.250000000000000e+00, 1.139935196116381e-03, -2.865786716261692e-03, -1.060916372925410e-03, -4.572232546386024e-03, 2.637639646624397e-03, -2.175632671762582e-04, -5.944498763315664e-04, 8.998261754365298e-03, -8.998261754365298e-03
5988, 3.604367342231787e-01, 3.229130345034104e-01, 1.250000000000000e+00, -6.989525473019411e-05, 1.358779235222784e-03, -2.907754375214690e-04, -1.047800413611787e-03, 6.205259942702448e-04, 1.087976920778019e-04, -6.713611573940913e-05, 1.948069906713253e-03, -1.948069906713253e-03
5989, 1.407546865513845e-01, -3.633685606823212e-01, 1.250000000000000e+00, 4.110897515966743e-04, -1.373774789713695e-03, 2.568549649700390e-04, -2.236865991172983e-03, 1.289862734919303e-03, -2.011457844615803e-04, 2.824525203269811e-04, -1.342297096350195e-03, 1.342297096350195e-03
5990, 3.340754693420653e-01, 2.913098186822635e-01, 1.250000000000000e+00, 6.309253452471645e-05, 6.022255658806626e-04, -2.293891033937491e-04, -1.772241930834728e-03, 8.615699998233626e-04, 2.822374582987480e-04, -2.450078374680154e-04, 2.926203456831943e-03, -2.926203456831943e-03
5991, 1.393970089941515e-01, -3.238205720023721e-01, 1.250000000000000e+00, 5.979568198125516e-04, -1.858821074982016e-03, 2.845061212210660e-04, -1.864922522118527e-03, 1.379275984663328e-03, -1.168416288017937e-04, 8.863383246825868e-05, -9.396190626462256e-04, 9.396190626462255e-04
5992, 1.317683984953077e-01, 1.181075326361289e-01, 1.250000000000000e+00, 8.509412894658647e-04, -2.712030257960566e-03, -2.936002249206993e-04, -2.811632590245389e-03, 1.674323937639163e-03, -4.703873561377910e-04, -1.820689370351531e-04, -6.662277506164025e-04, 6.662277506164025e-04
5993, 2.531496058062392e-01, -1.660730397068128e-01, 1.250000000000000e+00, 4.637190062743021e-04, -3.456950182970372e-04, 3.938925333782557e-04, -3.932964457972552e-03, 2.180366353748702e-03, -7.361154089267506e-05, 2.519939533514920e-04, 6.088758181744662e-03, -6.088758181744662e-03
5994, 2.307227041740278e-01, -1.113147122688628e-01, 1.250000000000000e+00, 5.182633537008411e-04, -9.342716500577153e-04, 2.049592012189498e-04, -3.724391573558569e-03, 2.211470101743162e-03, -1.672934063783985e-04, 1.698705588440974e-04, 7.158800836248414e-03, -7.158800836248414e-03
5995, 2.549812249428965e-01, -4.088607410139322e-02, 1.250000000000000e+00, 5.504621019735861e-04, 8.713793503516564e-05, -2.934934179960885e-06, -5.596977139195264e-03, 3.253004740182581e-03, -1.179226560389354e-04, 1.207100918532676e-06, 1.118245424335765e-02, -1.118245424335765e-02
5996, 1.661635214055207e-01, -2.921749836284641e-01, 1.250000000000000e+00, 3.873916689370711e-04, -1.238398306572078e-03, 3.380019751707719e-04, -2.614273607903634e-03, 1.387932414731218e-03, -3.569442641979921e-04, 2.892640191996266e-04, 2.632759751065972e-03, -2.632759751065972e-03
