"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
6407, 5.000000000000000e-01, -2.860381718060864e-01, 1.108909463359254e+00, 9.533824947983561e-01, -1.075272178993339e-02, 4.681564167803046e-02, -1.636416728018235e-02, 2.404038372857226e+00, 9.610751438598184e-01, 1.008068796210790e+00, 4.480450929746742e-02, -6.178548593679621e-01
6408, 5.000000000000000e-01, -3.323243985363674e-01, 1.865087385090464e-01, 8.843297611952219e-01, -4.267020595423226e-03, 6.519278153132133e-02, -6.953791056959664e-02, 2.164031053519835e+00, 8.635535000339356e-01, 9.765062060862842e-01, 9.227758945297485e-02, -2.165817459778801e+00
6409, 5.000000000000000e-01, -3.270475320457618e-01, 2.373596856904971e-01, 8.809732079711460e-01, -5.579371582550107e-03, 4.496645836319403e-02, -4.555689940766087e-02, 2.158698568935715e+00, 8.625421589238276e-01, 9.790787632580061e-01, 6.229638764334866e-02, -2.181870493272579e+00
6410, 5.000000000000000e-01, 1.420755936335977e-01, 1.464402828678722e-01, 8.706290817010911e-01, -2.269342574915107e-02, -3.501901835683408e-02, -1.452694637555717e-01, 2.143818099561565e+00, 8.522794159696945e-01, 9.789236701173092e-01, 1.482926442250598e-01, -2.344771175084216e+00
6411, 5.000000000000000e-01, 2.135824591275639e-01, 1.583065252960758e-01, 8.646449407875487e-01, -2.050201285536233e-02, -4.207365699374951e-02, -1.133579267852784e-01, 2.116701895200259e+00, 8.432017474482235e-01, 9.752000013788390e-01, 1.213900564435331e-01, -2.488861151615501e+00
6412, 5.000000000000000e-01, 3.305795071860389e-01, 1.843878748892287e-01, 8.837222278425048e-01, -4.998330009276963e-03, -6.628051082698229e-02, -7.081634127005104e-02, 2.160899734722509e+00, 8.622250503121314e-01, 9.756742821974097e-01, 9.403590222533136e-02, -2.186903963299503e+00
6413, 5.000000000000000e-01, -2.153131065836770e-01, 1.083152381651292e+00, 9.454449317029232e-01, -1.793458363995525e-02, 2.805502604129503e-02, -7.865912640014943e-03, 2.385818598268728e+00, 9.540798085214085e-01, 1.009133135658078e+00, 3.044604956455052e-02, -7.288919282316114e-01
6414, 5.000000000000000e-01, -1.455139606148522e-01, 1.094597026822657e+00, 9.578806122577855e-01, -1.030764262557751e-02, 2.872391625270593e-02, -4.369143869531252e-03, 2.436975397693894e+00, 9.745917209282974e-01, 1.017445920145646e+00, 2.696635263373530e-02, -4.033060170111529e-01
6415, 5.000000000000000e-01, -8.076443949849321e-02, 1.081084225878126e+00, 9.502173502560144e-01, -1.977123805690061e-02, 2.114451673465530e-02, 1.628360515518214e-03, 2.401371747858501e+00, 9.603717619405617e-01, 1.010686409463910e+00, 2.565138813140867e-02, -6.290196517371157e-01
6416, 5.000000000000000e-01, -2.782790147386572e-01, 1.043241986798913e+00, 9.671759719398346e-01, -4.175435075054620e-03, 3.664999437081130e-02, -1.999883157879404e-02, 2.477132549387393e+00, 9.904889475155624e-01, 1.024104171580038e+00, 3.623180330646505e-02, -1.509690870545655e-01
6417, 5.000000000000000e-01, -2.301041959024900e-01, 1.010650695819829e+00, 9.853268447590805e-01, -5.577246026911302e-03, 3.033750691876863e-02, -1.707684722032292e-02, 2.522043130807834e+00, 1.008564932249467e+00, 1.023584141256263e+00, 2.989131036263661e-02, 1.359513055470913e-01
6418, 5.000000000000000e-01, -2.820857945799196e-01, 9.803373228232763e-01, 9.589823158400488e-01, -1.409752826240120e-02, 1.851790673957721e-02, -3.459535365848376e-02, 2.436626781686329e+00, 9.742881425542765e-01, 1.015960489011542e+00, 3.645635806363066e-02, -4.081247213606901e-01
6419, 5.000000000000000e-01, -3.329665475478265e-01, 1.064614905324528e+00, 9.613005484806633e-01, -6.675710040565446e-03, 3.528753119203378e-02, -3.558024679645294e-02, 2.439431187710366e+00, 9.752407519038546e-01, 1.014501399635342e+00, 4.412735137055984e-02, -3.930039380340539e-01
6420, 5.000000000000000e-01, -5.703683394588810e-02, 1.841448167715399e-01, 8.833150788443007e-01, -2.087801105268285e-02, 6.101940221187165e-03, -1.464900141512727e-01, 2.186196040314895e+00, 8.695124759328582e-01, 9.843740888817372e-01, 1.428182863976505e-01, -2.071230540748284e+00
6421, 5.000000000000000e-01, -1.701630482438569e-01, 2.283111640248559e-01, 9.160868866880771e-01, -1.436882206999694e-02, 3.205311267832043e-02, -1.339099034866442e-01, 2.279052314937327e+00, 9.074366662479650e-01, 9.905574235743237e-01, 1.283282109568696e-01, -1.469259265905317e+00
6422, 5.000000000000000e-01, -1.293465207749828e-01, 1.703758962509033e-01, 8.666745138516277e-01, -2.638062604367807e-02, 2.072282277255833e-02, -1.294655528155960e-01, 2.129856247886560e+00, 8.478148360252500e-01, 9.782390303107421e-01, 1.318628934880999e-01, -2.415637523408732e+00
6423, 5.000000000000000e-01, 1.232533916510989e-01, 1.076971952810859e+00, 9.528932768809566e-01, -1.755063209984158e-02, -1.590334312506149e-02, -1.074348812706155e-04, 2.414191928289061e+00, 9.655590346150890e-01, 1.013291895369008e+00, 2.086832053791756e-02, -5.466819902366834e-01
6424, 5.000000000000000e-01, 2.065636610081383e-01, 1.082992638532956e+00, 9.444263485664635e-01, -2.116212127673651e-02, -2.641929288266558e-02, -6.049609777126336e-03, 2.381103325775067e+00, 9.521909323422864e-01, 1.008221481524323e+00, 3.064603995869512e-02, -7.588740898049788e-01
6425, 5.000000000000000e-01, 2.786069331730189e-01, 1.115476664116893e+00, 9.446932267003025e-01, -1.388417502852195e-02, -4.733161823717690e-02, -1.844849879681424e-02, 2.377994065306074e+00, 9.506104726570199e-01, 1.006263669294408e+00, 4.696728989944691e-02, -7.839607514758746e-01
6426, 5.000000000000000e-01, 5.386560940158014e-02, 1.060043857602859e+00, 9.569531699443645e-01, -1.636319993176199e-02, -5.488686415410314e-03, 5.851784164085765e-03, 2.444489533262207e+00, 9.777264006358184e-01, 1.021707677391007e+00, 1.592324896052920e-02, -3.535491962568511e-01
6427, 5.000000000000000e-01, 3.008195022735183e-02, 1.104711144617748e+00, 9.430663040805460e-01, -1.936074477700659e-02, -1.023244137129577e-02, -3.166290537307610e-03, 2.382610183683771e+00, 9.529402490258770e-01, 1.010470043201213e+00, 1.972595162327255e-02, -7.469801741924283e-01
6428, 5.000000000000000e-01, 3.307084859583391e-01, 1.066084581807518e+00, 9.625269235545135e-01, -1.758792642160304e-03, -4.212665155093170e-02, -3.528591309697725e-02, 2.452394135320276e+00, 9.803295483138073e-01, 1.018495716144283e+00, 4.783561310502189e-02, -3.122293918443295e-01
6429, 5.000000000000000e-01, -3.293308835827335e-01, 1.010188352440236e+00, 9.599666875725130e-01, -5.236280106833495e-03, 2.876683161221103e-02, -4.354366918673949e-02, 2.428049358541919e+00, 9.706465984540887e-01, 1.011125293220937e+00, 4.592219683534630e-02, -4.659270086652583e-01
6430, 5.000000000000000e-01, -2.734195723349796e-01, 5.434372553219031e-01, 9.467940672184653e-01, -1.346615929127076e-02, 9.658948266231194e-03, -2.350770253529857e-03, 2.394734613014403e+00, 9.578346646810507e-01, 1.011661033634295e+00, 1.485474205263491e-02, -6.692910368087190e-01
6431, 5.000000000000000e-01, -2.736680126276041e-01, 4.874377954105790e-01, 9.443435943215118e-01, -9.472786842850451e-03, 1.073071759637152e-02, -1.862501945112309e-02, 2.375545689278836e+00, 9.501014171139694e-01, 1.006097169321718e+00, 2.095879628293361e-02, -7.920409981909615e-01
6432, 5.000000000000000e-01, 3.260825493593487e-01, 1.013698754844720e+00, 9.569413562263657e-01, -5.641223107636813e-03, -2.849024708738292e-02, -5.108439785653396e-02, 2.429817325074091e+00, 9.712052278565306e-01, 1.014905690445247e+00, 5.151627882404554e-02, -4.570598752931648e-01
6433, 5.000000000000000e-01, 2.871557964544083e-01, 9.932908471101347e-01, 9.687522313057012e-01, -7.123672383053972e-03, -2.885420541130784e-02, -5.446817721971745e-02, 2.477458822899954e+00, 9.901886728317355e-01, 1.022127888672981e+00, 5.354344685972467e-02, -1.557353518772143e-01
6434, 5.000000000000000e-01, 2.714907117688059e-01, 9.421325766781548e-01, 9.468008460555647e-01, -2.419358063059807e-02, -1.604916480850244e-02, -3.456557413209198e-02, 2.401160480736330e+00, 9.600337566948280e-01, 1.013976445727095e+00, 4.001582949120652e-02, -6.343848143678091e-01
6435, 5.000000000000000e-01, 2.940985434182221e-01, 8.912711199783514e-01, 9.720327274493493e-01, -9.537238900980930e-03, -2.063085387222671e-02, -2.549881017549012e-02, 2.486894240769454e+00, 9.945176261239762e-01, 1.023131832951374e+00, 2.936187966792008e-02, -8.702180755593328e-02
6436, 5.000000000000000e-01, 2.954002361627821e-01, 8.527741545539316e-01, 9.762931736682436e-01, -1.081391372997124e-02, -1.068612943908788e-02, -3.408821833401945e-02, 2.475689942142295e+00, 9.899905829282679e-01, 1.014030016422791e+00, 3.208690419201631e-02, -1.588796360592395e-01
6437, 5.000000000000000e-01, 2.709268555754007e-01, 8.093360614944127e-01, 9.632914229281924e-01, -1.397259205919352e-02, 2.413827516203941e-03, -1.459981991631605e-02, 2.453040455748710e+00, 9.811301824402799e-01, 1.018518549098944e+00, 1.769320609850666e-02, -2.995209136463503e-01
6438, 5.000000000000000e-01, 2.526276122793429e-01, 7.424630895133124e-01, 9.593466987865075e-01, -1.349958054504642e-02, -2.307950273512160e-03, -2.820183891991414e-02, 2.450236197388043e+00, 9.798895667938335e-01, 1.021413393128169e+00, 2.732853081699230e-02, -3.192132254947058e-01
6439, 5.000000000000000e-01, 3.137953491444989e-01, 7.712142404301303e-01, 9.606334549008558e-01, -9.896697682058203e-03, -4.112391551860571e-03, -1.104196077526315e-02, 2.440328296900686e+00, 9.760820218539796e-01, 1.016081645787277e+00, 1.343036018730103e-02, -3.796504467622283e-01
6440, 5.000000000000000e-01, 2.669612301350801e-01, 6.896280877389178e-01, 9.728404573797612e-01, -8.595467158882137e-03, -1.252049514224704e-02, -3.138322441761737e-02, 2.472511837342962e+00, 9.887548375115763e-01, 1.016358674242104e+00, 3.004398695526346e-02, -1.784946426733916e-01
6441, 5.000000000000000e-01, 2.644975062467524e-01, 6.296579690924811e-01, 9.385421657289361e-01, -1.860909083862041e-02, -1.411899451019925e-02, -1.140948921768877e-02, 2.370240395660784e+00, 9.479521432724025e-01, 1.010026163860372e+00, 2.329333271662377e-02, -8.261564559936113e-01
6442, 5.000000000000000e-01, 3.208432949937158e-01, 6.260284104602507e-01, 9.668088434891583e-01, -2.621606141607630e-03, -2.007624711161115e-02, -2.260778394947885e-02, 2.442376067151464e+00, 9.767598947987084e-01, 1.010292677168361e+00, 2.639435832228910e-02, -3.688905587506606e-01
6443, 5.000000000000000e-01, 2.575634866409648e-01, 5.390758893968829e-01, 9.373634272861040e-01, -1.437879930653600e-02, 1.513196970107874e-03, -2.152127220962706e-02, 2.363498175508703e+00, 9.452558456207584e-01, 1.008419806133791e+00, 2.327866636443593e-02, -8.689548314165342e-01
6444, 5.000000000000000e-01, 3.040069613429619e-01, 4.166309996924092e-01, 9.208240922933588e-01, -1.081988495404714e-02, -1.641527691947109e-02, -2.749353952480314e-02, 2.301600520993737e+00, 9.203920771959058e-01, 9.995308386248052e-01, 3.102953288859208e-02, -1.263617822287211e+00
6445, 5.000000000000000e-01, 2.947469041916313e-01, 3.712118097110512e-01, 9.300223106570763e-01, -4.484962563623459e-03, -2.765733527477719e-02, -3.323652668115737e-02, 2.329804552355800e+00, 9.315154414892954e-01, 1.001605478508536e+00, 3.947224482159155e-02, -1.087056484296898e+00
6446, 5.000000000000000e-01, 2.800222347778084e-01, 3.279260802210335e-01, 9.128474749738460e-01, -9.312520455700439e-03, -2.723822369465666e-02, -3.871223760216835e-02, 2.268615876422417e+00, 9.069364557023545e-01, 9.935246364441545e-01, 4.480978648025536e-02, -1.477199115835644e+00
6447, 5.000000000000000e-01, 2.779062741645117e-01, 2.041682802106906e-01, 8.971092582508561e-01, -6.192814121770470e-03, -5.810844800519611e-02, -9.106302259127308e-02, 2.211066788993403e+00, 8.818166841765274e-01, 9.829534987698763e-01, 1.028145777803161e-01, -1.875925647991630e+00
6448, 4.999999999999999e-01, 3.282718645870599e-01, 2.366311685043833e-01, 8.848677594072596e-01, -8.341371863501186e-03, -4.936731160058282e-02, -4.335210430641809e-02, 2.167448253218266e+00, 8.659879407500060e-01, 9.786636834074501e-01, 6.394121372278959e-02, -2.127175543650700e+00
6449, 5.000000000000000e-01, -9.536347675650370e-02, 2.611902439366492e-01, 9.015938199349171e-01, -2.120966393714026e-02, 8.640774064577571e-03, -1.204276685488496e-01, 2.248141604505981e+00, 8.959231371042438e-01, 9.937103796573468e-01, 1.152752688923522e-01, -1.652013696758036e+00
6450, 5.000000000000000e-01, -1.637124989954605e-02, 2.405944150016137e-01, 9.243455340321727e-01, -1.598207913067515e-02, -3.950920691260104e-03, -1.501229002430104e-01, 2.304286203031728e+00, 9.167795470424511e-01, 9.918147632988313e-01, 1.386529800674696e-01, -1.320959570754745e+00
6451, 5.000000000000000e-01, 2.137398901951763e-01, 2.965169900388909e-01, 9.125359879727425e-01, -1.438707802137088e-02, -1.526101725871666e-02, -6.017274901053395e-02, 2.277662696161042e+00, 9.101751088766373e-01, 9.974128372719309e-01, 5.909436770573900e-02, -1.425791922593059e+00
6452, 5.000000000000000e-01, 2.275755744749588e-01, 2.311738829389118e-01, 9.136961482879133e-01, -9.862543294759139e-03, -3.867008459730054e-02, -1.043947960423585e-01, 2.265296145460289e+00, 9.033843066465099e-01, 9.887141456591170e-01, 1.039671176794454e-01, -1.533582434182383e+00
6453, 5.000000000000000e-01, 1.523016550643064e-01, 2.258915832468045e-01, 8.975508311704558e-01, -1.808126126568278e-02, -2.548009718785851e-02, -1.099006454669544e-01, 2.221839154809885e+00, 8.858267861740000e-01, 9.869377370180062e-01, 1.082951895029343e-01, -1.812273235333334e+00
6454, 5.000000000000000e-01, 2.782627581166014e-01, 2.650185416287794e-01, 8.937299589570458e-01, -1.261576752925058e-02, -3.502255598119666e-02, -4.823269168893347e-02, 2.210139986153661e+00, 8.832252894978085e-01, 9.882462601214625e-01, 5.795736592075624e-02, -1.853566833368119e+00
6455, 5.000000000000000e-01, 2.017420134559369e-01, 5.816858832446711e-01, 9.475770186405299e-01, -1.841660192256392e-02, 6.176626104834404e-03, -1.333361251322616e-02, 2.412416956529663e+00, 9.648496191205298e-01, 1.018228175800191e+00, 2.082511085010437e-02, -5.579425536423844e-01
6456, 5.000000000000000e-01, 2.587720607965213e-01, 5.832719932542155e-01, 9.668477554047872e-01, -6.916147278177168e-03, 3.939460684412907e-03, -2.087670980531243e-02, 2.460151779005608e+00, 9.839574503694041e-01, 1.017696369329061e+00, 1.935982726142973e-02, -2.546436449300942e-01
6457, 5.000000000000000e-01, 1.672599940899180e-01, 6.803892849800850e-01, 9.411761753970354e-01, -2.680996054132723e-02, 1.049603750514416e-02, -2.295694740658532e-02, 2.391167703371174e+00, 9.561789392859713e-01, 1.015940441631565e+00, 3.280610931589573e-02, -6.955723922861701e-01
6458, 5.000000000000000e-01, 1.874696681566930e-01, 7.943716901735143e-01, 9.751483138199573e-01, -1.389852337264587e-02, 8.051234923763837e-03, -2.451292970313609e-02, 2.502515559703729e+00, 1.000830071178114e+00, 1.026336257771449e+00, 2.507179728638908e-02, 1.317573298592876e-02
6459, 5.000000000000000e-01, -2.251758325972437e-01, 9.355292649058995e-01, 9.617934868419784e-01, -1.785097544718450e-02, 8.505372835108337e-03, -3.023149688286076e-02, 2.455053201779026e+00, 9.817499247265447e-01, 1.020749192168158e+00, 3.141884736662077e-02, -2.896837344992914e-01
6460, 5.000000000000000e-01, -1.528973926492789e-01, 1.013570802768177e+00, 9.679965073987500e-01, -1.523984942297304e-02, 1.946715878781626e-02, -5.191328671401039e-03, 2.464243616467506e+00, 9.855655921494703e-01, 1.018149946426907e+00, 2.185876358784496e-02, -2.291175849290436e-01
6461, 5.000000000000000e-01, 2.758210709510551e-01, 1.045084625306673e+00, 9.657127313356701e-01, -9.168071471622862e-03, -4.002510874184965e-02, -2.420938590189408e-02, 2.452884424371020e+00, 9.806832038841865e-01, 1.015501993566773e+00, 4.139680517116563e-02, -3.066158113621191e-01
6462, 5.000000000000000e-01, 2.347562302298258e-01, 1.006204241214964e+00, 9.699138371853986e-01, -1.104714515685093e-02, -2.300637305619965e-02, -3.042210917478850e-02, 2.485945750950897e+00, 9.940531503962041e-01, 1.024888100659390e+00, 3.417889751713137e-02, -9.439443815549017e-02
6463, 5.000000000000000e-01, -2.058297623464528e-01, 8.250554834255750e-01, 9.623708680582278e-01, -1.943167694028589e-02, -7.878725645044660e-04, -2.804147882127688e-02, 2.452571838710967e+00, 9.807867216443951e-01, 1.019135921708982e+00, 2.968614448447824e-02, -3.049726723111896e-01
6464, 5.000000000000000e-01, 1.687690604417671e-01, 1.021855093267087e+00, 9.861354198952366e-01, -9.620979095873040e-03, -2.083088972758095e-02, -7.877229642026400e-03, 2.519401776371966e+00, 1.007641347641712e+00, 1.021808290537582e+00, 2.056850317283324e-02, 1.212912324081215e-01
6465, 5.000000000000000e-01, 1.292187266695936e-01, 8.807218435700406e-01, 9.843793732232383e-01, -1.637132326038074e-02, 7.646147042078433e-03, -1.703666431850558e-02, 2.512497129429807e+00, 1.004873548105925e+00, 1.020819386752874e+00, 2.110314416874054e-02, 7.735790644325043e-02
6466, 5.000000000000000e-01, 9.592781165531916e-02, 9.854885588085376e-01, 9.659393849234189e-01, -1.827086212266956e-02, -9.817452947973589e-03, -6.179370644321329e-03, 2.466673764513309e+00, 9.865725242733635e-01, 1.021360697857434e+00, 1.873704053063330e-02, -2.131345353434365e-01
6467, 5.000000000000000e-01, 1.867125914590879e-01, 9.495751637224918e-01, 9.717135681751587e-01, -1.461632064026494e-02, -2.751942905483274e-03, -3.001702949399448e-02, 2.500522359977934e+00, 9.999779639750013e-01, 1.029087167994291e+00, 2.872188725925882e-02, -3.497781745829901e-04
6468, 5.000000000000000e-01, -1.915137306422505e-01, 7.131905052292238e-01, 9.634924456492924e-01, -2.032802409986524e-02, -8.226565756262185e-03, -3.555780333659306e-02, 2.456880455143339e+00, 9.823899036951227e-01, 1.019613498923799e+00, 3.629110876547947e-02, -2.795253381726558e-01
6469, 5.000000000000000e-01, -1.909763599492257e-01, 5.353180716614706e-01, 9.469549352342559e-01, -1.714190545854405e-02, -5.826143738940419e-03, -2.309139075646922e-02, 2.409524322007167e+00, 9.636278825145908e-01, 1.017606906791410e+00, 2.596082716806855e-02, -5.773351981810995e-01
6470, 5.000000000000000e-01, -2.079559406573682e-01, 4.074489950331476e-01, 9.211887402810133e-01, -2.174743601430556e-02, 2.324643247666704e-03, -3.772731715827177e-02, 2.305739161699031e+00, 9.218827839492626e-01, 1.000753421788501e+00, 3.999405496629463e-02, -1.239955810329166e+00
6471, 5.000000000000000e-01, -1.159505991114266e-01, 9.086940616037344e-01, 9.785919504337329e-01, -9.529892190541371e-03, 4.529401478453387e-03, -1.895667732908553e-02, 2.533134760126447e+00, 1.013157706664515e+00, 1.035321929855913e+00, 1.841467650186705e-02, 2.088524867383262e-01
6472, 5.000000000000000e-01, 1.168796432119423e-03, 3.359553997376877e-01, 9.255300032863550e-01, -1.734060914508672e-02, 4.523796710119914e-04, -8.343317077484820e-02, 2.317503142628051e+00, 9.254319950429332e-01, 9.998941058171278e-01, 7.782093769527515e-02, -1.183619126302649e+00
6473, 5.000000000000000e-01, 1.232290183003039e-01, 3.260982736102778e-01, 9.315880429669707e-01, -1.038231255018882e-02, -3.675417115079046e-03, -8.261051794737090e-02, 2.354951807612694e+00, 9.404895491656295e-01, 1.009555195846341e+00, 7.525028362415624e-02, -9.446103307042933e-01
6474, 5.000000000000000e-01, 5.974328674639662e-02, 2.466907625007901e-01, 9.158175010571490e-01, -1.604555405980045e-02, -9.161637698232687e-03, -1.336363537511617e-01, 2.285746184025021e+00, 9.103238672210068e-01, 9.940013880169349e-01, 1.248734420173285e-01, -1.423430679031639e+00
6475, 5.000000000000000e-01, -1.808167906944619e-01, 3.026360252735922e-01, 9.244288040798813e-01, -1.303596624783430e-02, 6.263760328612850e-03, -8.348489494892837e-02, 2.304841248894500e+00, 9.203833461375648e-01, 9.956238296292131e-01, 7.763253846410376e-02, -1.263756410514845e+00
6476, 5.000000000000000e-01, 2.334328629850659e-01, 8.739471501294973e-01, 9.625735072924451e-01, -1.899502506171761e-02, -6.156523400708096e-04, -2.385794537652460e-02, 2.455043389287482e+00, 9.818240423616872e-01, 1.019999028566027e+00, 2.651765281007712e-02, -2.885072641002035e-01
6477, 5.000000000000000e-01, 1.518238266679128e-02, 1.004281266829198e+00, 9.873076074429641e-01, -1.116181843118678e-02, 1.592385065307373e-03, 9.156266734445367e-03, 2.527725382992633e+00, 1.011047418977280e+00, 1.024045000114807e+00, 1.228635646788644e-02, 1.753558567822225e-01
6478, 5.000000000000000e-01, -5.782956239779577e-02, 9.952688650883350e-01, 9.787646776007917e-01, -1.370674941631745e-02, 1.360700924343147e-02, 5.622011888411002e-03, 2.504694450772030e+00, 1.001795097983418e+00, 1.023530089417489e+00, 1.716871828087514e-02, 2.849361878441682e-02
6479, 5.000000000000000e-01, 3.411155271925981e-02, 6.831346881853234e-01, 9.861088551146141e-01, -1.192690961526968e-02, 1.199845954052681e-02, -2.995865793401109e-02, 2.543538567159493e+00, 1.017175344770753e+00, 1.031504117922690e+00, 2.903373818701640e-02, 2.726245201706897e-01
6480, 5.000000000000000e-01, 7.411949375503057e-02, 7.850387131652283e-01, 9.769080081525751e-01, -1.433155351651930e-02, 1.492348198354444e-02, -2.208148150375990e-02, 2.519521796933170e+00, 1.007621250647616e+00, 1.031439237101888e+00, 2.577721796722945e-02, 1.209722325018464e-01
6481, 5.000000000000000e-01, 1.014349511899981e-02, 9.051438566210648e-01, 9.696349935267845e-01, -1.938524441835777e-02, 4.422872636367425e-03, -1.134937371060210e-02, 2.475448054165320e+00, 9.900711072126192e-01, 1.021076089273041e+00, 1.974829788774594e-02, -1.576014728155691e-01
6482, 5.000000000000000e-01, -6.966378740451340e-02, 7.765136872823798e-01, 9.709089299297194e-01, -1.930824766208902e-02, -3.337742177186269e-03, -2.185893660303016e-02, 2.478967211157479e+00, 9.914093679043374e-01, 1.021114686808064e+00, 2.528796665797932e-02, -1.363592396136918e-01
6483, 5.000000000000000e-01, 7.978195018875911e-02, 5.635256068750930e-01, 9.545674711726289e-01, -1.742251764335783e-02, 6.585980892305769e-03, -3.398364255622804e-02, 2.437063888160707e+00, 9.745108981505446e-01, 1.020892632087512e+00, 3.395833681290091e-02, -4.045889182453242e-01
6484, 5.000000000000000e-01, -8.590077634760274e-02, 6.231929083893368e-01, 9.642890612456757e-01, -2.077167864706078e-02, -1.208637613173193e-02, -3.444155357373295e-02, 2.456813166745899e+00, 9.823594503046510e-01, 1.018739597684155e+00, 3.646845399222159e-02, -2.800087253230003e-01
6485, 5.000000000000000e-01, -5.854516305715787e-02, 4.654657759191422e-01, 9.503197257530246e-01, -1.923620170587627e-02, -4.611889762277845e-03, -4.297372560564185e-02, 2.402247000165196e+00, 9.604277918327379e-01, 1.010636489810526e+00, 4.185071425259330e-02, -6.281302883692407e-01
6486, 5.000000000000000e-01, 8.873314534682497e-02, 4.338863364486979e-01, 9.581774489657330e-01, -1.490095920957866e-02, 1.745166432382849e-03, -5.611942023507216e-02, 2.419152685154405e+00, 9.669567215386660e-01, 1.009162470461405e+00, 5.100497080794644e-02, -5.244964835132390e-01
6487, 5.000000000000000e-01, -1.065408364469741e-01, 3.584549577216204e-01, 9.452347015601730e-01, -9.307246484206808e-03, 1.019651254311267e-03, -8.633048842926452e-02, 2.401781215392239e+00, 9.591169844797380e-01, 1.014686598890891e+00, 7.707860144444963e-02, -6.489367542898729e-01
6488, 5.000000000000000e-01, 2.075384494664753e-01, 1.104493511357754e-01, 8.862140648804933e-01, -1.903923620149991e-02, -5.289822703085245e-02, -1.459980224943756e-01, 2.157689835011956e+00, 8.575521811147371e-01, 9.676580581356253e-01, 1.516728429682662e-01, -2.261076490242270e+00
6489, 0.000000000000000e+00, -4.999999999999999e-01, 2.083330000000000e-02, 9.030719021073168e-01, 4.232638552090448e-01, -4.681517948763441e-01, 9.728383867505519e-02, 2.445858282043036e+00, 8.880332193488736e-01, 9.833471922630409e-01, 6.026629931154820e-01, -1.777250486525817e+00
6490, 0.000000000000000e+00, -4.999999999999999e-01, 4.360309060920795e-02, 9.188534336279321e-01, 3.793340848064506e-01, -4.535007745938117e-01, 7.668483402231369e-02, 2.480140481246175e+00, 9.146906734256879e-01, 9.954696145762789e-01, 5.496137393447965e-01, -1.354116294830352e+00
6491, 0.000000000000000e+00, -5.000000000000000e-01, 6.840604452547346e-02, 9.354069131866251e-01, 3.400340897063341e-01, -4.853855288790477e-01, 5.954651899139633e-02, 2.518876668800980e+00, 9.316974582420847e-01, 9.960343943451271e-01, 5.392256082859656e-01, -1.084167329490719e+00
6492, 0.000000000000000e+00, -5.000000000000000e-01, 9.532519502957287e-02, 9.055101986058345e-01, 3.537967525149078e-01, -4.362789399604283e-01, 2.816020026508307e-02, 2.429218562491116e+00, 9.018252737122187e-01, 9.959305539581009e-01, 5.259939641797730e-01, -1.558328988694943e+00
6493, 0.000000000000000e+00, -5.000000000000000e-01, 1.244255162678514e-01, 8.864037866615210e-01, 3.837232430318862e-01, -4.049932240952240e-01, 4.390835684625782e-02, 2.371062893954043e+00, 8.777596240359026e-01, 9.902480531382036e-01, 5.362125884860511e-01, -1.940323428001547e+00
6494, 0.000000000000000e+00, -5.000000000000000e-01, 1.557492493121315e-01, 9.637085890025264e-01, 2.393891010876005e-01, -4.856634600111875e-01, 4.878944413131729e-02, 2.570753104288386e+00, 9.669639139503039e-01, 1.003377914221089e+00, 4.759685711169517e-01, -5.243823182491447e-01
6495, 0.000000000000000e+00, -5.000000000000000e-01, 1.893111620160770e-01, 9.160604201509180e-01, 3.008480487045077e-01, -4.835766018673504e-01, 4.133756265120278e-02, 2.439147157021553e+00, 9.044703985553336e-01, 9.873479725347429e-01, 5.301864416349797e-01, -1.516342880074070e+00
6496, 0.000000000000000e+00, -5.000000000000000e-01, 2.250939863419514e-01, 8.358066407946577e-01, 4.266584900101696e-01, -2.947399355199275e-01, 4.712960228197331e-02, 2.214288137009242e+00, 8.208365417459675e-01, 9.820890403138496e-01, 5.313048209439196e-01, -2.843864416730675e+00
6497, 0.000000000000000e+00, -5.000000000000000e-01, 2.630443258180286e-01, 8.744941845101893e-01, 3.492018975142203e-01, -3.768448824971462e-01, 1.527243374075015e-02, 2.314103835651909e+00, 8.652209431113417e-01, 9.893958798547740e-01, 4.994016325712963e-01, -2.139350109343784e+00
6498, 0.000000000000000e+00, -5.000000000000000e-01, 3.030693599630083e-01, 8.878715480265988e-01, 3.533773414578603e-01, -3.882461018283502e-01, 1.205595646554400e-02, 2.346557684365382e+00, 8.765068976529025e-01, 9.872001187570933e-01, 5.030899845166188e-01, -1.960207973763454e+00
6499, 0.000000000000000e+00, -5.000000000000000e-01, 3.450346831437424e-01, 9.103602014031404e-01, 3.378454317233151e-01, -4.120741871043397e-01, 2.262619119415037e-02, 2.402903487463525e+00, 8.986681938319465e-01, 9.871567237307026e-01, 4.983536971478572e-01, -1.608441367746881e+00
6500, 0.000000000000000e+00, -5.000000000000000e-01, 3.887635944815760e-01, 8.848643910831945e-01, 3.595333480069328e-01, -3.812720420048530e-01, 8.684952780469626e-03, 2.333862387963276e+00, 8.714545310442405e-01, 9.848452936132528e-01, 5.044416428726848e-01, -2.040404269139040e+00
